Station Name,IBNR
Teisnach,08070666
Telgte,08005834
Teltow,08013100
Teltow Asternstraße,08087121
Teltow Bremer Straße,08087044
Teltow Bürgertreff,08087125
Teltow Elbestraße,08087114
Teltow Ev. Diakonissenhaus,08087115
Teltow Fliederstraße,08087122
Teltow Fritz-Reuter-Straße,08087116
Teltow Hannemannstr.,08087117
Teltow Iserstraße,08087045
Teltow Lichterfelder Allee,08087118
Teltow PflanzenKölle,08087123
Teltow Potsdamer Str./Jahnstr.,08087119
Teltow Ruhlsdorfer Platz,08087046
Teltow Stadt,08080450
Teltow Stahnsdorfer Str,08087047
Teltow Warthestraße/Iserstraße,08087049
Teltow-Ruhlsdorf,08087048
Teltow-Seehof,08087120
Temmels,08005835
Templin,08010347
Templin Stadt,08010117
Templin-Ahrensdorf,08013102
Tempzin Abzw,08079320
Teningen-Mundingen,08005836
Teschenhagen,08013104
Teschow,08013105
Tessin,08013106
Tessin West,08079604
Teterow,08010348
Teuchern,08010349
Teufelsmühle,08013537
Teutschenthal,08013110
Teutschenthal Ost,08013111
Thale Hbf,08013112
Thale Musestieg,08013125
Thaleischweiler-Fröschen,08005843
Thalfingen(b Ulm),08005845
Thalheim(b Oschatz),08070690
Thalheim(Erzgeb),08013113
Thann-Matzbach,08005852
Thansüß,08005855
Tharandt,08013114
Thayngen,08005856
Theisbergstegen,08005857
Theißen,08013115
Themar,08010350
Thermalbad Wiesenbad,08013116
Thesdorf,08005858
Thiergarten(Hohenz),08007867
Thießen,08013118
Thüngersheim,08005864
Thür,08005865
Thür Bergstraße,08071871
Thurow(Meckl),08013122
Thyrow,08013123
Tiebensee,08005867
Tiefenau,08013124
Tiefenbach(b Passau),08026544
Tiefenbachmühle,08017030
Tiefensee,08013128
Tiengen(Hochrhein),08005871
Timmendorferstrand,08005874
"Tinnum, Mitte",08084107
Titisee,08005876
Tittmoning-Wiesmühl,08006422
Todtnau,08080984
Toender(Gr),08001451
Töging(Inn),08005883
Tönnhausen,08070673
Tönning,08005885
Töppeln,08013129
Toppenstedt,08070655
Torgau,08010351
Torgelow,08013131
Tornesch,08005887
Tostedt,08005888
Traben-Trarbach,08005889
Trabitz,08005890
Trais-Horloff,08005891
Trasadingen,08005892
Trassenheide,08013132
Trassenmoor,08013133
Traun,08013135
Traundorf,08005893
Traunreut,08005894
Traunstein,08000116
Trebbichau,08013136
Trebbin,08013137
Treben-Lehma,08013138
Trebgast,08005895
Trebitz(Elbe),08013139
Trebitz(Könnern),08013140
Trebnitz(Mark),08013141
Trechtingshausen,08005896
Treis SF,08075982
Treis-Karden,08003179
Trensahl Hp,08007316
Treuchtlingen,08000122
Treuen,08013144
Treuenbrietzen,08013145
Treuenbrietzen Süd,08013146
Treuenbrietzen ZOB,08081062
Treysa,08000129
Triangel,08005901
Triberg,08005902
Triebes,08013150
Triefenried,08005903
Trier Hbf,08000134
Trier Hbf (Bussteig 1),08089159
Trier Süd,08005905
Triesdorf,08005907
Triptis,08010352
Trochtelfingen Alb-Gold,08007147
Trochtelfingen(b Bopfingen),08005908
Trochtelfingen(Hohenz),08070557
Troisdorf,08000135
Trompet,08005910
Tromsdorf,08013152
Trossingen Bahnhof,08005911
Trossingen Stadt,08007646
Trostberg,08005912
Tübingen Hbf,08000141
Tübingen West,08005916
Tübingen-Derendingen,08005917
Tübingen-Lustnau,08005918
Tulling,08005924
Türkenfeld,08005920
Türkheim(Bay)Bf,08000144
Türkismühle,08000154
Tüßling,08005923
Tuttlingen,08000163
Tuttlingen Gänsäcker,08005946
Tuttlingen Nord,08000456
Tuttlingen Schulen,08005925
Tuttlingen Zentrum,08079056
Tutzing,08005927
Twiste,08005928
Twistringen,08005929
Übach-Palenberg,08005935
Ubbedissen,08005930
Überlingen,08005942
Überlingen Therme,08005937
Überlingen-Nußdorf,08005943
Übersee,08005940
Ubstadt Ort,08007133
Ubstadt Salzbrunnenstr,08085003
Ubstadt Uhlandstr.,08070098
Ubstadt-Weiher,08005931
Uchte Museumsbf,08070558
Uchtspringe,08013158
Ückeritz,08013161
Uder,08013159
Üdingen,08007821
Uebigau,08013160
Ueckermünde,08013162
Ueckermünde Stadthafen,08013156
Uelzen,08000168
Uentrop,08070779
Uersfeld(Eifel),08005944
Uetersen,08071452
Uffenheim,08005947
Uffing a Staffelsee,08005948
Uftrungen,08013163
Uhingen,08005949
Uhldingen-Mühlhofen,08004595
Uhlerborn,08005950
Uhlstädt,08013164
Uhsmannsdorf,08013165
Uhyst,08013166
Uhyst Gaststätte,08070834
Ulbersdorf,08013168
Ulm Hbf,08000170
Ulm Ost,08005952
Ulm-Donautal,08005954
Ulmen,08005956
Ulm-Söflingen,08005955
Ulzburg Süd,08007052
Umrathshausen Bf,08005961
Umrathshausen Ort,08005962
Unadingen,08005963
Undorf,08005966
Unfriedsdorf,08005967
Ungedanken,08005968
Unkel,08005970
Unkel KD,08075945
Unna,08000171
Unna West,08003925
Unna-Königsborn,08005971
Unnau-Korb,08005972
Unterammergau,08005975
Unterasbach,08005976
Unteraschau,08005977
Unterelchingen,08005983
Unterentersbach,08007108
Unterföhring,08005986
Untergimpern,08007436
Untergrainau,08017042
Untergriesheim,08005989
Untergrombach,08005990
Untergröningen,08007172
Unterhaching,08005991
Unterharmersbach,08007103
Unterhausen(Bay),08005993
Unterheckenhofen,08005995
Unterjesingen Mitte,08006002
Unterjesingen Sandäcker,08006003
Unterkochen,08005997
Unterlemnitz,08010354
Unterlenningen,08005998
Unterlenningen Bahnhofstraße/B465,08075998
Unterlenningen Rathaus,08070998
Unterloquitz,08013171
Unterlüß,08006001
Untermaßfeld,08013172
Untermaubach-Schlagstein,08007822
Unterneudorf,08013173
Unteröwisheim,08007140
Unteröwisheim M.-Luther-Str.,08079149
Unterreichenbach,08006008
Unterrot,08007166
Unterschleißheim,08006688
Untersteinach(b Stadtsteinach),08006017
Untersteinach(Bayr),08006016
Untersulzbach,08006019
Unterwellenborn,08013174
Unterwiesenthal,08013175
Uphusum,08006026
Urbach(b Schorndorf),08006030
Urft,08006032
Urmersbach,08007357
Urmitz,08006035
Urmitz Rheinbrücke,08006036
Urschalling,08006037
Urspring,08006039
Ürzig(DB),08005945
Usch-Zendscheid,08005342
Usingen,08007852
Uslar,08006041
Usseln,08006043
Utting,08006048
Utzedel,08013177
Utzerath,08006050
Vach,08006052
Vachdorf,08013179
Vachendorf,08006717
Vahldorf,08013180
Vaihingen(Enz),08006053
Vallendar,08006054
Varel(Oldb),08006056
Varensell,08007639
Vastorf,08006058
Vaterstetten,08006059
Vatterode,08013182
Vatteröder Teich,08079152
Vechelde,08006060
Vechta,08006061
Vechta-Stoppelmarkt,08087020
Vehlefanz,08013183
Veilsdorf,08013184
Veitshöchheim,08006065
Vejprty(Gr),08011101
Velbert Rosenhügel,08006064
Velbert-Langenberg,08003529
Velbert-Neviges,08004340
Velbert-Nierenhof,08004430
Velden(b Hersbruck),08006067
Velgast,08010355
Vellmar-Niedervellmar,08004415
Vellmar-Obervellmar,08004597
Vellmar-Osterberg/EKZ,08006068
Velten(Mark),08013185
Venlo(Gr),08003155
Ventschow,08013186
Verden(Aller),08006076
Veringendorf,08007233
Veringenstadt,08007232
Verl(Bz Detmold),08007640
Vernawahlshausen,08006078
Versmold,08070560
Vetschau,08013188
Vettweiß,08006079
Viechtach,08070561
Vienenburg,08000364
Vierenstraße,08013190
Vierkirchen-Esterhofen,08001922
Viermünden Bahnhof,08006082
Viernau,08013191
Viernheim OEG,08007452
Viersen,08000174
Vieselbach,08013192
Villingen(Schwarzw),08000366
Villingen-Schwenningen Eisstadion,08000356
Villingen-Schwenningen Hammerstatt,08000393
Villmar,08006083
Vils(Gr),08004808
Vilsbiburg,08006084
Vilseck,08006085
Vilsen Ort DEV,08070562
Vilser Holz DEV,08070563
Vilshofen(Niederbay),08006086
Vinzelberg,08013194
Visselhövede,08006090
Vitte(Hiddensee),08081470
Vitzenburg,08010356
Vlotho,08006091
Voerde(Niederrhein),08006098
Vogelkoje/Klappholttal(Sylt),08084124
Vogelsang(Gransee),08013198
Vogelweh,08006100
Vohburg,08006101
Vohren,08006103
Vöhringen,08006094
Vöhrum,08006095
Voigtsgrün,08013201
Voigtstedt,08013202
Voldagsen,08006104
Volkach-Astheim,08070860
Völklingen,08000175
Volkmarsen,08006107
Volkringhausen,08006109
Völksen/Eldagsen,08001741
Volpriehausen,08006112
Vorhop,08006116
Vormwald,08006117
Vormwald Dorf,08006118
Vorra(Pegnitz),08006120
Voßloch,08007068
Wabern(Bz Kassel),08000368
Wachenheim(Pfalz),08006125
Wachenheim-Mölsheim,08006126
Wächterhof,08006131
Wächtersbach,08006132
Wackershofen,08006135
Waffenbrunn,08006134
Wagersrott,08007596
Waggonfabrik,08006136
Waghäusel,08006137
Waging,08006138
Wahlbach(Kr Siegen),08006139
Wahlheim(Kr Alzey),08000327
Wahlitz,08013205
Wahlstedt,08007273
Wahlwies,08077775
Wahrenholz,08006144
Waiblingen,08000180
Waibstadt,08007442
Waidhaus(Gr),08006141
Waigolshausen,08006147
Wakendorf,08006148
Walddrehna,08013210
Waldenburg(Württ),08006154
Waldenburg-Hohebuch,08089382
Waldershof,08006155
Waldfischbach,08006156
Waldfrieden AVL,08070646
Waldhausen(b Geislingen),08007073
Waldhausen(b Schorndorf),08006157
Waldheim,08010359
Waldkirch,08006159
Waldkirchen(Erzgeb),08013212
Waldkirchen(Niederbay.),08006160
Waldkraiburg,08006164
Waldmünchen,08006163
Waldshut,08006167
Waldshut(Gr),08006166
Walhausen(Saar),08006170
Walheim(Württ),08006171
Walkenried,08006172
Wallau(Lahn),08000187
Walldorf(Hess),08006175
Walldorf(Werra),08013215
Walldürn,08006176
Wallenrod,08006180
Wallersdorf,08006181
Wallertheim,08006183
Walleshausen,08006184
Wallhausen(Helme),08013217
Wallhausen(Württ),08006145
Wallwitz(Saalkr),08013220
Walpertskirchen,08006190
Walporzheim,08006191
Walschleben,08013221
Walsleben,08013222
Walsrode,08006193
Waltershausen,08013223
Waltershausen Schnepfenthal,08013224
"Waltershausen, Albrechtstr $Waltershausen, Albre",08084112
"Waltershausen, Goethestr $Waltershausen, Goeth",08084113
"Waltershausen, Ohrdrufer Str $Waltershausen, Ohrdr",08084114
Waltershausen-Gleisdreieck,08081620
Waltershausen-Wahlwinkel,08081630
Walthersdorf(Erzg),08010360
Wandersleben,08013226
Wandlitz,08013227
Wandlitzsee,08013228
Wangen(Allgäu),08006200
Wangen(Unstrut),08013240
Wangerooge,08007766
Wanne-Eickel Hbf,08000192
Wannweil,08006203
Wansleben am See,08013230
Warburg(Westf),08000196
Waren(Müritz),08010361
Waren(Müritz) Bahnhof/Teterower Straße,08070969
Warendorf,08006206
Warenshof,08013232
Warin Post,08079325
Warmbad,08013235
Warmbad Floßplatz,08071287
Warmensteinach,08006208
Warnemünde,08013236
Warnemünde Werft,08013237
Warngau,08006210
Warnitz(Uckermark),08013238
Warthausen,08006212
Wasbek,08006213
Wasenweiler,08006215
Wasseralfingen,08006217
Wasserburg Hafen,08076218
Wasserburg(Bodensee),08006218
Wasserburg(Günz),08006219
Wasserburg(Inn)Bf,08006220
Wasserburg(Inn)Stadt,08006221
Wasserliesch,08006222
Wasserthaleben,08013244
Wassertrüdingen,08070567
Wasserzell(b Eichstätt),08006224
Waßmannsdorf,08013241
Wasungen,08013245
Watenstedt,08006225
Wattenscheid,08006226
Wattenscheid-Höntrop,08006227
Watzelsteg,08007341
Watzenborn-Steinberg,08006229
Weckesheim,08006232
Weddel(Braunschw),08006233
Wedel(Holst),08006236
Wedel-Schulau Wilkomm Höft,08070715
Weener,08006237
Weener(Gr),08000153
Weesenstein,08013247
Weetzen,08000342
Weeze,08006240
Wefensleben,08013248
Wega,08006241
Wegberg,08006243
Wegeleben,08010364
Wegenstedt,08013250
Wehdel,08007812
Wehr(Mosel),08006252
Wehr-Brennet,08001174
Wehrden,08087065
Wehretal-Reichensachsen,08005003
Wehrheim,08007853
Weibhausen,08006255
Weichering,08006256
Weickersdorf(Sachs),08013253
Weickersgrüben,08006257
Weida,08010365
Weida Altstadt,08013254
Weida Mitte,08013251
Weiden(Oberpf),08000204
Weidenbach,08006258
Weidenberg,08006259
Weidenthal,08006261
Weiding,08006264
Weiherhammer,08006266
Weiherhof,08006267
Weikersheim,08006269
Weil am Rhein,08006272
Weil am Rhein Ost,08006273
Weil am Rhein-Gartenstadt,08000143
Weil am Rhein-Pfädlistraße,08000146
Weil der Stadt,08006271
Weil im Schönbuch Röte,08085013
Weil im Schönbuch Troppel,08085012
Weil im Schönbuch Untere Halde,08085014
Weilbach(Unterallg),08006279
Weilbach(Unterfr),08006274
Weilburg,08000218
Weiler (Brohltal),08071906
Weiler(Rems),08006277
Weilerswist,08006280
Weilheim(Oberbay),08000220
Weilheim(Württ),08006281
Weilimdorf,08006268
Weimar,08010366
Weimar Berkaer Bf,08013256
Weimar West,08013266
Weinböhla,08013257
Weinböhla Hp,08013267
Weingarten Berg,08087067
Weingarten(Baden),08006287
Weingarten(Württ),08070194
Weinheim Blumenstraße,08007459
Weinheim Luisenstr.,08070042
Weinheim OEG,08007453
Weinheim(Bergstr),08000377
Weinheim-Lützelsachsen,08003792
Weinsberg,08006289
Weinsberg West,08006290
Weinsberg/Ellhofen Gewerbegebiet,08006294
Weischlitz,08010367
Weisen,08013258
Weisenbach,08006291
Weisenheim(Sand),08006292
Weissach,08007329
Weißandt-Gölzau,08013259
Weißenau,08006296
Weißenburg(Bay),08006298
Weißenfels,08010368
Weißenfels West,08013261
Weißenhorn,08006299
Weißenhorn-Eschach,08006305
Weißenohe,08006300
Weißensee(Thür),08013262
Weißenthurm,08006303
Weißer See,08070946
Weißes Roß,08013263
Weißig(b. Großenhain),08013264
Weißwasser(Oberlausitz),08010370
Weitendorf (b Brüel),08079321
Weiterstadt,08006306
Weixdorf,08013268
Weixdorf Bad,08013269
Weizen,08070569
Weizern-Hopferau,08006309
Welgesheim-Zotzenheim,08006312
Welkers,08006313
Wellen(Magdeburg),08013271
Wellen(Mosel),08006315
Wellendorf,08006316
Wellmitz,08013272
Welschen Ennest,08006320
Welschingen-Neuhausen,08006321
Welver,08006323
Welver Ramesohl,08070570
Wemmetsweiler Rathaus,08000378
Wendisch Evern,08006330
Wendisch Priborn,08013276
Wendisch-Rietz,08012855
Wendlingen(Neckar),08006331
Wengen,08007171
Wennedach,08079101
Wennigsen(Deister),08006336
"Wenningstedt, Mitte",08084108
Wensickendorf,08013278
Werbig,08010371
Werdau,08010372
Werdau Nord,08013280
Werder(b Neuruppin),08013283
Werder(Havel),08010373
Werdohl,08006339
Werdorf,08006340
Werdum Feuerwehr,08070886
Werftpfuhl,08013284
Werl,08006342
Wernau(Neckar),08006346
Wernberg,08006347
Werne a d Lippe,08006348
Werneuchen,08013285
Wernfeld,08006349
Wernigerode,08010374
Wernigerode Elmowerk,08013286
Wernigerode Westerntor,08017034
Wernigerode-Hasserode,08017032
Wernigerode-Kirchstraße,08017033
Wernshausen,08010375
Wersen,08070486
Wertach-Haslach,08006353
Wertheim,08000231
Wertheim-Bestenheid,08006354
Werther,08013291
Wesel,08000242
Wesel Feldmark,08006356
Wesenberg,08013293
Wesselburen,08006357
Wesseling KD,08075940
Wesseln,08006358
Weßling(Oberbay),08006359
Westbarthausen,08006360
Westbevern,08006361
Westendorf,08006363
Westerburg,08000245
Westerende,08070879
Westerham,08006366
Westerhausen,08006367
Westerheide-Blidsel,08084125
Westerkappeln,08007671
Westerland(Sylt),08006369
"Westerland(Sylt),Nordseeklinik",08084126
Westerstede alter Bf,08006372
Westerstede-Ocholt,08004610
Westerstetten,08006373
Westewitz-Hochweitzschen,08013295
Westhausen,08006376
Westheim(Schwab),08006378
Westheim(Westf),08006379
Westheim-Langendorf,08006380
Westönnen,08006383
Wethau,08013296
"Wettelbrunn, Oberfeld$Staufen-Wettlb.Oberf",08079050
Wetter(Hessen),08006385
Wetter(Ruhr),08006386
Wetter-Oberwengern,08076386
Wetterzeube,08013297
Wetzlar,08000383
Wickede(Ruhr),08006389
Wicklesgreuth,08006390
Wickrath,08006391
Wiebelskirchen,08006392
Wiederitzsch,08013300
Wiehe Kurpark DEV,08070572
Wiemersdorf,08007059
Wieren,08006402
Wiesa(Erzgeb),08013310
Wiesau(Oberpf),08006403
Wiesbaden Hbf,08000250
Wiesbaden Ost,08006404
Wiesbaden-Biebr. KD,08075971
Wiesbaden-Biebrich,08000288
Wiesbaden-Dotzheim,08070574
Wiesbaden-Erbenheim,08006407
Wiesbaden-Igstadt,08006408
Wiesbaden-Schierstein,08006409
Wiesenau,08013305
Wiesenburg(Mark),08010376
Wiesenburg(Sachs),08013307
Wiesenfeld,08006413
Wiesenfeld(b Coburg),08006414
Wiesental,08006417
Wiesenthau,08006418
Wieslensdorf,08006416
Wiesloch-Walldorf,08006421
Wiesmühl(Alz),08006423
Wiesthal,08006426
Wilburgstetten Bf,08070620
Wilchingen-Hallau,08006430
Wildau,08081540
Wildberg(Neuruppin),08013309
Wildberg(Württ),08006432
Wildeck-Bosserode,08001106
Wildeck-Hönebach,08002903
Wildeck-Obersuhl,08004589
Wildeshausen,08006436
Wilferdingen-Singen,08006440
Wilgartswiesen,08006441
Wilhelmsdorf,08007854
Wilhelmshaven Hbf,08006445
Wilhelmshaven Helgolandkai,08076445
Wilhelmshorst,08010378
Wilhelmshütte(Lahn),08006446
Wilhermsdorf,08006448
Wilhermsdorf Mitte,08007856
Wilischthal,08013312
Wilkau-Haßlau,08010379
Willebadessen,08006449
Willingen,08006453
Willmenrod,08006454
Willmering,08006455
Willsbach,08006456
Wilmersdorf(Angerm),08013313
Wilsenroth,08006459
Wilster,08006460
Wilthen,08010380
Wilthen Pumphut,08070211
Wilthen Vorwerkstr.,08071909
Wiltingen(Saar),08006461
Wincheringen,08006463
Windelsbleiche,08006466
Winden(Pfalz),08006468
Windischeschenbach,08006472
Windsbach,08006473
Wingerode,08013315
Wingst,08006475
Winkelhaid,08006476
Winnenden,08006479
Winningen(Mosel),08006481
Winningen(Mosel) KD,08075977
Winninghausen,08006482
Winnweiler,08006483
Winsen(Luhe),08006484
Winsen(Luhe)Süd,08070575
Winterbach(b Schorndorf),08006485
Winterberg(Westf),08006486
Winterhausen,08006488
Wintermoor,08006489
Wipperdorf,08013318
Wippra,08013319
Wirges,08006498
Wirtheim,08006499
Wismar,08010381
Wismar ZOB,08079324
Wissen(Sieg),08006501
Wissingen,08006503
Wittbräucke,08006505
Wittdün(Amrum),08007761
Witten Hbf,08000251
Witten-Annen Nord,08006510
Wittenberge,08010382
Wittenhagen,08013322
Witterschlick,08006516
Wittgensdorf Mitte,08013324
Wittgensdorf ob Bf,08010383
Wittgensdorf ob Bf DB,08070943
Wittighausen,08006517
Wittingen,08000344
Wittlich Hbf,08000379
Wittlingen,08070578
Wittmund,08006520
Wittstock(Dosse),08010384
Witzenhausen Nord,08006524
Witzighausen,08006493
Witzschdorf,08013328
Witzwort,08006527
Woffleben,08013333
Wohldenberg,08079525
Wohltorf,08006541
Wolfach,08006544
Wolfegg,08006545
Wolfen(Bitterfeld),08013335
Wolfenbüttel,08000255
Wolferode,08013336
Wölfershausen,08013329
Wölfersheim-Södel,08006529
Wolfgang(Kr Hanau),08006548
Wolfhagen,08006549
Wolfratshausen,08006550
Wolfsburg Hbf,08006552
Wolfsgefärth,08013334
Wolfsmünster,08006554
Wolfstein,08006555
Wolgast,08013339
Wolgast Hafen,08013340
Wolgaster Fähre,08013341
Wolkenstein,08013343
Wolkramshausen,08010385
Wollbach(Baden),08070579
Wolmirstedt,08013344
Wolnzach Markt,08006557
Wölpern,08013330
Wolterdingen(Han),08006559
Woltersdorf(Magdeb),08013346
"Woltersdorf, Hauptstr.",08073345
Woltersdorf/Nuthe-Urstromtal,08013345
Woltwiesche,08006561
Wörlitz,08013332
Worms Brücke,08006567
Worms Hbf,08000257
Wörnitzstein,08006533
Worpswede,08007122
Wörrstadt,08006534
Wörsdorf,08006535
Wörth(Isar),08006537
Wörth(Main),08006538
Wörth(Rhein),08000254
Wörth(Rhein) Alte Bahnmeisterei,08079143
Wörth(Rhein) Badallee,08079212
Wörth(Rhein) Badepark,08079213
Wörth(Rhein) Bienwaldhalle,08079142
Wörth(Rhein) Bürgerpark,08079141
Wörth(Rhein) Mozartstraße,08006536
Wörth(Rhein) Rathaus,08079211
Wössingen,08006539
Wössingen Ost,08070179
Wremen,08006570
Wriezen,08010386
Wrist,08006572
Wulfen(Anh),08013357
Wulfen(Westf),08006590
Wülfrath-Aprath,08006575
Wulfsen(Lüneb)Nord,08070654
Wulften,08006592
Wülknitz,08013348
Wullenstetten,08006595
Wünschendorf,08010387
Wünschendorf Nord,08013349
Wünsdorf-Waldstadt,08013350
Wunsiedel-Holenbrunn,08000173
Wunstorf,08000268
Wuppertal Hbf,08000266
Wuppertal-Barmen,08006596
Wuppertal-Langerfeld,08006607
Wuppertal-Oberbarmen,08006719
Wuppertal-Ronsdorf,08006616
Wuppertal-Sonnborn,08006618
Wuppertal-Steinbeck,08006619
Wuppertal-Unterbarmen,08006620
Wuppertal-Vohwinkel,08006718
Wuppertal-Zoologischer Garten,08006623
Würgendorf,08006577
Würgendorf (Ort),08006578
Wurlitz,08006624
Wurmlingen Mitte,08006625
Wurmlingen Nord,08006626
Würzbach(Saar),08006581
Wurzbach(Thür),08013360
Würzburg Hbf,08000260
Würzburg Süd,08006582
Würzburg-Zell,08006586
Wurzen,08013361
Wüstenbrand,08010388
Wüstendittersdorf,08013351
Wüstenfelde,08013352
Wüstenselbitz,08006588
Wusterhausen(Dosse) NE,08013363
Wustermark,08010389
Wüstermarke,08017309
Wüstermarke-Höllberghof,08013353
Wusterwitz,08013365
Wüsting,08006270
Wustrau,08084058
Wustrau-Radensleben,08012703
Wustweiler,08006627
Wutachblick,08070580
Wutha,08013366
Wutike,08013367
Wutöschingen,08006628
Wyhlen,08006629
Wyk auf Föhr,08007760
Xanten,08006630
Zabeltitz,08013368
Zachun,08013370
Zahna,08013371
Zainhammer,08006632
Zaisenhausen,08006633
Zapfendorf,08006634
Zarrendorf,08013373
Zarrentin(Meckl),08013374
Zeddenick(Sachs-A),08013375
Zeesen,08013376
Zehdenick Clara-Zetkin-Straße,08070955
Zehdenick(Mark),08013377
Zehdenick-Neuhof,08013378
Zeil,08006635
Zeithain,08013381
Zeitz,08010390
Zell(Harmersbach),08007101
Zell(Wiesental),08006641
Zella-Mehlis,08010391
Zella-Mehlis West,08013383
Zellendorf,08013384
Zellerthal,08007338
Zell-Romrod,08006644
Zempin,08013385
Zennern,08006647
Zepernick(Bernau),08081560
Zeppelinheim,08006648
Zeppernick(Magdeb),08013387
Zerbst,08013389
Zerkall,08007824
Zernsdorf,08013392
Zerrenthin,08013393
Zeulenroda unt Bf,08013396
Zeutern,08007135
Zeutern Ost,08007136
Zeutern Sportplatz,08079617
Zeuthen,08081580
Zeutsch,08013398
Zielitz,08013402
Zielitz Ort,08073410
Ziepel,08013403
Zierenberg,08006658
Zierenberg-Rosental,08006654
Zieverich,08006659
Zillendorf,08006660
Ziltendorf,08013406
Zimmern(b Seckach),08006661
Zimmern(Main-Tauber),08006662
Zimmersrode,08006663
Zinnowitz,08010392
Zirndorf,08006664
Zirndorf Kneippallee,08006666
Zirtow-Leussow,08013409
Zittau,08010393
Zittau Hp,08013410
Zittau Süd,08013411
Zittau Vorstadt,08013412
