8000772;Baddeckenstedt;;;;;
8000773;Baden(Verden);;;;;
8000774;Baden-Baden;BAD;Baden Baden Bahnhof;;;
8000775;Baden-Baden Rebland;;;;;
8000777;Bad Rappenau Kurpark;;;;;
8000778;Bäumenheim;;;;;
8000779;Hamburg-Allermöhe;;;;;
8000780;Hamburg-Bahrenfeld;;;;;
8000781;Baierbrunn;;;;;
8000782;Baiersbronn Bf;;;;;
8000783;Baiersdorf;;;;;
8000784;Balbersdorf;;;;;
8000785;Baldham;Vaterstetten-Baldham;;;;
8000786;Balduinstein;;;;;
8000787;Balgheim;;;;;
8000788;Balingen Süd;;;;;
8000789;Baiersbronn Schule;;;;;
8000792;Baltersweiler;;;;;
8000793;Balve;;;;;
8000794;Bammental;;;;;
8000796;Banteln;;;;;
8000797;Bantorf;Barsinghausen-Bantor;;;;
8000800;Norden;NOR;;;;
8000801;Bardowick;;;;;
8000802;Barbelroth;;;;;
8000804;Bargteheide;;;;;
8000805;Hamburg-Barmbek;;;;;
8000807;Barnstorf(Han);;;;;
8000808;Barnten;Nordstemmen-Barnten;;;;
8000810;Barrien;;;;;
8000812;Barsinghausen;;;;;
8000815;Hemmoor;Osten-Hemmoor;;;;
8000818;Ochsenfurt;OCH;;;;
8000819;Battenberg Bf;;;;;
8000821;Batzenhäusle;Waldkirch Batzenhäusle;;;;
8000822;Batzhausen;;;;;
8000823;Bauerbach;Bretten-Bauerbach;;;;
8000826;Baunach;;;;;
8000827;Bavendorf;Thomasburg-Bavendorf;;;;
8000828;Bayerbach;;;;;
8000830;Bayerisch Eisenstein;Zelezna Ruda-Alzb.;;;;
8000831;Bayerisch Gmain;Bayrisch Gmain;;;;
8000832;Leverkusen Chempark;Leverkusen Bayerwerk;;;;
8000833;Bayreuth-St Georgen;;;;;
8000834;Bayrischzell;Bayerischzell;;;;
8000840;Beckingen(Saar);;;;;
8000842;Bedburg-Hau;;;;;
8000846;Beelen;;;;;
8000850;Behringersdorf;Schwaig-Behringersd.;;;;
8000851;Beienheim;Reichelsheim(Wet)Bei;;;;
8000853;Opladen;OP;Leverkusen-Opladen;;;
8000858;Beimerstetten;;;;;
8000859;Malsfeld-Beiseförth;Beiseförth;;;;
8000860;Beldorf;;;;;
8000861;Bellheim Am Mühlbuckel;;;;;
8000862;Bellenberg;;;;;
8000863;Bellheim Bf;;;;;
8000864;Bad Bellingen;Bellingen Bad;;;;
8000865;Bempflingen;;;;;
8000869;Benediktbeuern;;;;;
8000870;Bengel;;;;;
8000871;Bennemühlen;;;;;
8000872;Bennigsen;;;;;
8000873;Benningen(Neckar);;;;;
8000875;Ottweiler(Saar);OTW;;;;
8000876;Pirmasens Nord;;;;;
8000877;Bensheim-Auerbach;;;;;
8000879;Bad Bentheim;Bentheim Bad;;;;
8000880;Radolfzell;;;;;
8000882;Beratzhausen;;;;;
8000885;Berchtesgaden Hbf;BGD;;;;
8000887;Recklinghausen Süd;;;;;
8000888;Bergen(Oberbay);;;;;
8000889;Bergenweiler;Sontheim-Bergenwe.;;;;
8000890;Berg(Pfalz);;;;;
8000891;Schlüchtern;SLÜ;;;;
8000892;Berghausen(b Wittgenstein);Bad Berleburg-Bergha;;;;
8000893;Berghausen(Baden);Pfinztal-Berghausen;;;;
8000894;Berghausen(Pfalz);Römerberg-Berghausen;;;;
8000899;Bergisch Gladbach;GL;;;;
8000901;Beringerfeld;;;;;
8000902;Bergtheim;;;;;
8000903;Beringen Bad Bf;;;;;
8000904;Beringhausen;Marsberg-Beringhaus.;;;;
8000905;Beringstedt;;;;;
8000907;Bad Berleburg;BLB;Berleburg Bad;;;
8000908;Hamburg Berliner Tor;;;;;
8000909;Bermatingen-Ahausen;;;;;
8000911;Bernau a Chiemsee;;;;;
8000913;Berne;;;;;
8000918;Bernried;;;;;
8000919;Bersenbrück;BSB;;;;
8000921;Berzhahn;;;;;
8000923;Besch;;;;;
8000925;Besigheim;;;;;
8000926;Besseringen;;;;;
8000927;Bestwig;;;;;
8000928;Bettmannsäge;Regen-Bettmannsäge;;;;
8000932;Beuggen;Rheinfelden-Beuggen;;;;
8000933;Beuron;;;;;
8000934;Beutelsbach;Weinstadt-Beutelsba.;;;;
8000935;Bad Bevensen;Bevensen Bad;;;;
8000941;Bexbach;;;;;
8000942;Biberach(Baden);;;;;
8000943;Biberach(Riß);BC;Biberach (Riß);;;
8000944;Biberach(Riß) Süd;;;;;
8000945;Bichl;;;;;
8000946;Bibelöd;;;;;
8000948;Bickenbach(Bergstr);;;;;
8000951;Biebesheim;;;;;
8000952;Biedenkopf;BID;;;;
8000953;Bielefeld Ost;;;;;
8000954;Biedenkopf-Schulzentrum;;;;;
8000955;Bienenbüttel;;;;;
8000956;Bielefeld-Senne;;;;;
8000957;Bieren-Rödinghausen;;;;;
8000959;Bieringen;Rottenburg-Bieringen;;;;
8000961;Dortmund-Hörde;;;;;
8000962;Biessenhofen;;;;;
8000963;Bietigheim(Baden);;;;;
8000965;Bietingen;Gottmadingen-Bietin.;;;;
8000966;Bigge;Olsberg-Bigge;;;;
8000967;Bildstock;;;;;
8000968;Bilfingen;Kämpfelbach-Bilfing;;;;
8000969;Billenhausen;Krumbach-Billenhaus.;;;;
8000970;Billerbeck;;;;;
8000971;Hamburg Billwerder-Moorfleet;;;;;
8000973;Binau;;;;;
8000974;Bindlach;;;;;
8000975;Bingen-Gaulsheim;;;;;
8000976;Bingen(Rhein) Stadt;;;;;
8000977;Hagen-Vorhalle;;;;;
8000978;Binolen;Balve-Binolen;;;;
8000983;Birkelbach;;;;;
8000984;Birkenau;;;;;
8000985;Birkenbringhausen;;;;;
8000986;Birkenfeld(Enz);;;;;
8000988;Bad Birnbach;Birnbach Bad;;;;
8000989;Birresborn;;;;;
8000996;Maintal West;Bischofsheim-Rumpen.;;;;
8000997;Bischofswiesen;;;;;
8000998;Bischweier;;;;;
8000999;Bisingen;;;;;
8001000;Bissendorf;;;;;
8001002;Bittelbronn;Horb-Bittelbronn;;;;
8001003;Blaibach(Oberpf);;;;;
8001004;Blaichach(Allgäu);;;;;
8001005;Bitzfeld;;;;;
8001006;Blankenberg(Sieg);Hennef-Blankenberg;;;;
8001007;Hamburg-Blankenese;Blankenese;;;;
8001008;Blankenheim(Wald);;;;;
8001009;Blankenloch;Stutensee-Blankenloc;;;;
8001013;Blaubeuren;;;;;
8001014;Blaufelden;;;;;
8001015;Blaustein;;;;;
8001017;Bleibach;Gutach-Bleibach;;;;
8001018;Bleichenbach(Oberh);Ortenberg-Bleichenb.;;;;
8001027;Blieskastel-Lautzkirchen;;;;;
8001028;Blindheim;;;;;
8001029;Blumberg-Riedöschingen;;;;;
8001030;Blumenkamp;Wesel-Blumenkamp;;;;
8001032;Bobenheim;;;;;
8001033;Bobingen;;;;;
8001034;Bobstadt;;;;;
8001035;Bochum-Riemke;;;;;
8001038;Bochum-Dahlhausen;;;;;
8001039;Bochum-Ehrenfeld;;;;;
8001043;Bockenheim-Kindenheim;;;;;
8001045;Bockum-Hövel;;;;;
8001046;Bodelsberg;;;;;
8001047;Bodelshausen;;;;;
8001048;Bodenburg;Bad Salzdetfurth-Bod;;;;
8001049;Bad Bodendorf;Sinzig-Bad Bodendorf;Bodendorf Bad;;;
8001050;Bodenfelde;;;;;
8001051;Bodenmais;;;;;
8001052;Bad Bodenteich;Bodenteich Bad;;;;
8001054;Bodenwöhr Nord;;;;;
8001055;Böblingen;BB;;;;
8001056;Bödigheim;;;;;
8001057;Böhl-Iggelheim;;;;;
8001058;Böhmhof;;;;;
8001059;Böhringen-Rickelshausen;Radolfzell-Böhring.;;;;
8001061;Bönen;;;;;
8001063;Börßum;;;;;
8001065;Bösensell;;;;;
8001066;Bösperde;Menden-Bösperde;;;;
8001069;Bogen;BOG;;;;
8001071;Bohmte;;;;;
8001072;Boisheim;Viersen-Boisheim;;;;
8001080;Bondorf(b Herrenberg);;;;;
8001081;Bonn Helmholtzstraße;;;;;
8001082;Bonn-Bad Godesberg;Bad Godesberg (Bonn);;;;
8001083;Bonn-Beuel;;;;;
8001084;Bonn-Duisdorf;;;;;
8001085;Bonn-Mehlem;;;;;
8001086;Bonn-Oberkassel;;;;;
8001088;Bonn-Endenich Nord;;;;;
8001089;Bookholzberg;Ganderkesee-Bookholz;;;;
8001090;Bopfingen;;;;;
8001092;Bordesholm;;;;;
8001093;Borgeln;Welver-Borgeln;;;;
8001095;Borgholzhausen;;;;;
8001096;Steinfurt-Borghorst;;;;;
8001097;Bork(Westf);;;;;
8001098;Borken(Hess);;;;;
8001104;Borsdorf(Hess);Nidda-Borsdorf(Hess);;;;
8001106;Wildeck-Bosserode;;;;;
8001107;Bottrop-Boy;;;;;
8001108;Bottrop-Vonderort;;;;;
8001110;Bous(Saar);;;;;
8001111;Boxberg-Wölchingen;;;;;
8001112;Brachbach;;;;;
8001113;Brachelen;Hückelhoven-Brachel;;;;
8001118;Brake(b Bielefeld);;;;;
8001119;Bräunlingen Bahnhof;;;;;
8001120;Brake(Unterweser);BRA-;;;;
8001121;Brakel(Höxter);;;;;
8001122;Bramsche;;;;;
8001123;Bramstedt(b Syke);;;;;
8001126;Brandoberndorf;;;;;
8001129;Brannenburg;;;;;
8001130;Braubach;;;;;
8001131;Bretten-Ruit;;;;;
8001132;Leun/Braunfels;Braunfels/Leun;;;;
8001134;Braunschweig-Gliesmarode;;;;;
8001136;Bredenbek;;;;;
8001137;Bredelar;Marsberg-Bredelar;;;;
8001138;Bretten Rechberg;;;;;
8001139;Bredstedt;;;;;
8001143;Breisach;;;;;
8001144;Bretten Schulzentrum;;;;;
8001147;Breitenbrunn(Schwab);;;;;
8001148;Breitendiel;Miltenberg-Breitend.;;;;
8001149;Breitengüßbach;;;;;
8001152;Bretten Stadtmitte;;;;;
8001153;Breitscheidt(Altenkirchen, Ww);;;;;
8001155;Bremen Neustadt;;;;;
8001156;Bremen-Burg;;;;;
8001157;Bremen-Hemelingen;;;;;
8001159;Bremen-Lesum;;;;;
8001160;Bremen-Mahndorf;;;;;
8001161;Bremen-Oberneuland;;;;;
8001162;Bremen-Oslebshausen;;;;;
8001163;Bremen-Schönebeck;;;;;
8001164;Bremen-Sebaldsbrück;;;;;
8001165;Bremen-St Magnus;;;;;
8001166;Bremen-Vegesack;;;;;
8001167;Bremen-Walle;;;;;
8001168;Bremerhaven-Lehe;;;;;
8001170;Bremerhaven-Wulsdorf;;;;;
8001174;Wehr-Brennet;;;;;
8001176;Brettorf;Dötlingen-Brettorf;;;;
8001177;Bretzenheim(Nahe);;;;;
8001178;Bretzfeld;;;;;
8001179;Krumbach(Schw)Schule;;;;;
8001180;Breyell;Nettetal-Breyell;;;;
8001182;Brilon Stadt;;;;;
8001183;Ostbevern;;;;;
8001185;Brockhöfe;Wriedel-Brockhöfe;;;;
8001186;Brohl;;;;;
8001188;Lengede-Broistedt;Broistedt Salzg Nord;Salzgitter Nord Bro.;;;
8001190;Brokstedt;;;;;
8001191;Lörrach-Brombach/Hauingen;;;;;
8001193;Kloster Bronnbach;Wertheim-Bronnbach;Bronnbach(Tauber);;;
8001196;Bruchenbrücken;Friedberg-Bruchenbr;;;;
8001197;Bruchsal Bildungszentrum;;;;;
8001198;Bruchhausen(b Ettlingen);Ettlingen-Bruchhaus.;;;;
8001199;Bruchköbel;;;;;
8001200;Bruchmühlbach-Miesau;;;;;
8001201;Bruchmühlen;;;;;
8001203;Bruckberg;;;;;
8001205;Brucken;Lenningen-Brucken;;;;
8001207;Bruckmühl;;;;;
8001209;Ahrbrück;Brück(Ahr);;;;
8001212;Bruchsal Sportzentrum;;;;;
8001213;Brügge(Westf);Lüdenscheid-Brügge;;;;
8001214;Bruchsal Am Mantel;;;;;
8001215;Brühl;;;;;
8001221;Bubach;Eppelborn-Bubach;;;;
8001223;Bubenreuth;;;;;
8001225;Buchbrunn-Mainstockheim;;;;;
8001226;Buchen Ost;;;;;
8001227;Buchen(Odenw);BCH;;;;
8001228;Buchenau(Lahn);;;;;
8001229;Buchenau(Oberbay);;;;;
8001231;Buchenhain;;;;;
8001234;Buchholz(Baden);Waldkirch-Buchholz;;;;
8001235;Boppard-Buchholz;Buchholz(Hunsrück);;;;
8001236;Dreieich-Buchschlag;Buchschlag-Sprendli.;;;;
8001237;Budenheim;;;;;
8001242;Büchenbach;;;;;
8001244;Büches-Düdelsheim;;;;;
8001245;Bückeburg;;;;;
8001248;Schöneck-Büdesheim;Büdesheim(Oberhess);;;;
8001249;Büdingen(Westerw);Nistertal-Erb.Büdi.;;;;
8001250;Büdingen(Oberhess);;;;;
8001252;Bühl(Baden);BH;;;;
8001256;Bürgeln;Cölbe-Bürgeln;;;;
8001258;Büsenbachtal;;;;;
8001259;Büsum;Büsum Bahnhof;;;;
8001261;Büttgen;Kaarst-Büttgen;;;;
8001262;Buggingen;;;;;
8001264;Buir;Kerpen-Buir;;;;
8001266;Buldern;;;;;
8001267;Bullay(DB);;;;;
8001268;Burbach(Kr Siegen);;;;;
8001271;Burg(Dillkr) Nord;;;;;
8001273;Burg(Dithm);;;;;
8001274;Fehmarn-Burg;Burg(Fehmarn);;;;
8001276;Burgau(Schwab);;;;;
8001277;Burgbernheim;;;;;
8001278;Burgbernheim-Wildbad;;;;;
8001279;Burgdorf;BU;;;;
8001281;Burgweiler;Ostrach-Burgweiler;;;;
8001283;Burghaun(Hünfeld);;;;;
8001284;Burghausen;;;;;
8001285;Burgheim;;;;;
8001287;Burgholzhausen v d H;Friedrichsdorf-Burgh;;;;
8001288;Burgkirchen;;;;;
8001289;Burgkunstadt;;;;;
8001290;Burglauer;;;;;
8001293;Burgsinn;;;;;
8001296;Burgstall(Murr);Burgstetten-Burgstall;;;;
8001297;Burgthann;;;;;
8001298;Regensburg-Burgweinting;;;;;
8001301;Burhafe(Ostfriesl);;;;;
8001302;Burbach Mitte;Saarbrücken-Burbach IT-Park;;;;
8001308;Düsseldorf-Eller Mitte;;;;;
8001310;Buttenheim;;;;;
8001312;Butzbach;;;;;
8001315;Buxtehude;;;;;
8001316;Cadenberge;;;;;
8001317;Cadolzburg;;;;;
8001318;Calberlah;;;;;
8001319;Caldern;Lahntal-Caldern;;;;
8001320;Calmbach Bahnhof;Bad Wildbad-Calmbach;;;;
8001322;Bad Camberg;Camberg Bad;;;;
8001323;Capelle(Westf);Nordkirchen-Capelle;;;;
8001327;Castrop-Rauxel Hbf;CAS;;;;
8001328;Castrop-Rauxel Süd;;;;;
8001329;Castrop-Rauxel-Merklinde;;;;;
8001330;Cham(Oberpf);CHA;;;;
8001331;Chamerau;;;;;
8001334;Coburg Nord;;;;;
8001335;Clarholz;;;;;
8001337;Cloppenburg;CLP;;;;
8001338;Coburg;CO;;;;
8001339;Coburg-Neuses;;;;;
8001340;Cochem(Mosel);COC;;;;
8001341;Contwig;;;;;
8001342;Coppenbrügge;;;;;
8001343;Coesfeld Schulzentrum;;;;;
8001347;Creidlitz;Coburg-Creidlitz;;;;
8001348;Creußen(Oberfr);;;;;
8001352;Cuxhaven;CUX;;;;
8001354;Dachau Bahnhof;DAH;;;;
8001355;Dachau Stadt;;;;;
8001357;Dahl;Hagen-Dahl;;;;
8001358;Dahlbruch;Hilchenbach-Dahlbru;;;;
8001359;Dahlem(Eifel);;;;;
8001360;Dahlenburg;;;;;
8001362;Dahlerbrück;Schalksmühle-Dahler;;;;
8001365;Dalheim;Wegberg-Dalheim;;;;
8001366;Dallau;Elztal-Dallau;;;;
8001372;Dannenberg Ost;DAN;;;;
8001373;Darching;Valley-Darching;;;;
8001375;Darmstadt Nord;;;;;
8001376;Darmstadt Ost;;;;;
8001377;Darmstadt Süd;;;;;
8001378;Darmstadt-Arheilgen;;;;;
8001379;Darmstadt-Eberstadt;;;;;
8001380;Darmstadt-Kranichstein;;;;;
8001382;Dasing;;;;;
8001384;Dattenfeld(Sieg);Windeck-Dattenfeld;;;;
8001386;Darmstadt TU-Lichtwiese;;;;;
8001387;Dauenhof;;;;;
8001388;Daufenbach;;;;;
8001389;Dausenau;;;;;
8001390;Davensberg;Ascheberg-Davensberg;;;;
8001392;Dedenhausen;Uetze-Dedenhausen;;;;
8001393;Dedensen-Gümmer;;;;;
8001394;Dedinghausen;Lippstadt-Dedinghau.;;;;
8001397;Deggendorf Hbf;DEG;;;;
8001399;Deidesheim;;;;;
8001400;Deining(Oberpf);;;;;
8001404;Deisenhofen;Oberhaching-Deisenh.;;;;
8001405;Deißlingen Mitte;;;;;
8001406;Dellfeld;;;;;
8001407;Dellfeld Ort;;;;;
8001414;Densborn;;;;;
8001415;Denzlingen;;;;;
8001416;Derkum;Weilerswist-Derkum;;;;
8001417;Dernau;;;;;
8001418;Dernbach(Westerw);;;;;
8001420;Detmold;DT;;;;
8001421;Dettelbach Bahnhof;;;;;
8001422;Dettingen Lehen;;;;;
8001424;Dettingen Freibad;;;;;
8001426;Dettingen Gsaidt;;;;;
8001427;Dettingen(Main);Karlstein am Main-De;;;;
8001428;Dettingen(Teck);;;;;
8001429;Dettum;;;;;
8001430;Deuerling;;;;;
8001432;Deuten;Dorsten-Deuten;;;;
8001435;Diebach;;;;;
8001438;Hamburg Diebsteich;;;;;
8001439;Diedorf(Schwab);;;;;
8001443;Diepholz;DH;;;;
8001447;Dießen;;;;;
8001448;Dienheim;;;;;
8001450;Dietersheim;;;;;
8001451;Toender(Gr);;;;;
8001454;Dietmannsried;;;;;
8001455;Dietzenbach Mitte;;;;;
8001456;Dietzenbach Bahnhof;;;;;
8001457;Diez;DIZ;;;;
8001458;Diez Ost;;;;;
8001459;Dietzenbach-Steinberg;;;;;
8001460;Dillbrecht;Haiger-Dillbrecht;;;;
8001463;Dillingen(Donau);DLG;;;;
8001465;Dingden;Hamminkeln-Dingden;;;;
8001466;Dingolfing;DGF;;;;
8001468;Dinkelscherben;;;;;
8001469;Dinslaken;DIN;;;;
8001470;Dirmingen;;;;;
8001471;Dissen-Bad Rothenfelde;Bad Rothenfelde-Diss;;;;
8001472;Distelhausen;Tauberbischofsh.-Dis;;;;
8001474;Dittigheim;Tauberbischofsh.-Dit;;;;
8001476;Ditzingen;;;;;
8001479;Donaueschingen Allmendshofen;Donaueschingen Allm.;;;;
8001480;Döggingen;;;;;
8001481;Döhlau;;;;;
8001482;Donaueschingen Aufen;;;;;
8001483;Donaueschingen Grüningen;Donaueschingen Grün.;;;;
8001484;Dörfles-Esbach;;;;;
8001485;Donaueschingen Mitte/Siedlung;Donaueschingen M/Sdl;;;;
8001486;Dörpen;;;;;
8001489;Dörverden;;;;;
8001491;Dogern;;;;;
8001492;Dollbergen;Uetze-Dollbergen;;;;
8001493;Dollern;;;;;
8001495;Dollnstein;;;;;
8001499;Dorfen Bahnhof;;;;;
8001502;Dorfmark;Bad Fallingbostel-Do;;;;
8001503;Dorfprozelten;;;;;
8001504;Dorheim(Wetterau);Friedberg-Dorheim;;;;
8001505;Dortmund-Huckarde;;;;;
8001506;Dormagen;;;;;
8001507;Dormagen Chempark;;;;;
8001511;Groß Gerau-Dornheim;;;;;
8001512;Dornstetten;;;;;
8001514;Dortelweil;Bad Vilbel-Dortelwei;;;;
8001515;Dortmund-Scharnhorst;;;;;
8001516;Dortmund-Lütgendortmund;;;;;
8001517;Dortmund Knappschaftskrankenhaus;;;;;
8001518;Dortmund Möllerbrücke;;;;;
8001519;Dortmund-Nette/Oestrich;;;;;
8001520;Dortmund Stadthaus;;;;;
8001521;Dortmund Tierpark;;;;;
8001522;Dortmund Signal Iduna Park;Dortmund Westf-Halle;;;;
8001523;Dortmund-Aplerbeck;;;;;
8001524;Dortmund-Aplerbeck Süd;;;;;
8001525;Dortmund-Westerfilde;;;;;
8001526;Dortmund-Asseln Mitte;;;;;
8001527;Dortmund-Barop;;;;;
8001528;Dortmund-Bövinghausen;;;;;
8001529;Dortmund-Brackel;;;;;
8001530;Dortmund-Derne;;;;;
8001531;Dortmund-Wischlingen;;;;;
8001532;Dortmund-Huckarde Nord;;;;;
8001533;Dortmund-Kirchderne;;;;;
8001534;Dortmund-Kirchhörde;;;;;
8001535;Dortmund-Körne;;;;;
8001536;Dortmund-Kruckel;;;;;
8001537;Dortmund-Kurl;;;;;
8001538;Dortmund-Löttringhausen;;;;;
8001539;Dortmund-Lütgendortmund Nord;;;;;
8001540;Dortmund-Germania;;;;;
8001541;Dortmund-Marten;;;;;
8001542;Dortmund-Marten Süd;;;;;
8001543;Dortmund-Mengede;;;;;
8001544;Dortmund-Rahm;;;;;
8001545;Dortmund-Sölde;;;;;
8001546;Dortmund-Wickede;;;;;
8001547;Dorum(Weserm);;;;;
8001548;Dottenheim;;;;;
8001549;Dortmund-Somborn;;;;;
8001554;Dreieich-Dreieichenhain;;;;;
8001557;Heinsberg-Dremmen;;;;;
8001558;Drensteinfurt;;;;;
8001561;Dreye;;;;;
8001566;Duckterath;;;;;
8001567;Rodgau-Dudenhofen;;;;;
8001570;Dudweiler;;;;;
8001571;Dülken;Viersen-Dülken;;;;
8001576;Dürrenbüchig;Bretten-Dürrenbüch.;;;;
8001578;Dürrnhaar;;;;;
8001579;Düsseldorf Friedrichstadt;;;;;
8001580;Düsseldorf Flughafen Terminal;DFL;;;;
8001581;Düsseldorf Volksgarten;;;;;
8001582;Düsseldorf Wehrhahn;;;;;
8001583;Düsseldorf-Zoo;;;;;
8001584;Düsseldorf-Benrath;;;;;
8001585;Düsseldorf-Bilk;;;;;
8001586;Düsseldorf-Derendorf;;;;;
8001587;Düsseldorf-Eller;;;;;
8001588;Düsseldorf-Eller Süd;;;;;
8001589;Düsseldorf-Garath;;;;;
8001590;Düsseldorf-Gerresheim;;;;;
8001591;Düsseldorf-Oberbilk;;;;;
8001592;Düsseldorf-Rath;;;;;
8001593;Düsseldorf-Rath Mitte;;;;;
8001594;Düsseldorf-Reisholz;;;;;
8001595;Düsseldorf-Unterrath;;;;;
8001596;Duisburg-Schlenk;;;;;
8001597;Düsseldorf-Hamm;;;;;
8001598;Düsseldorf-Flingern;;;;;
8001599;Duisburg-Bissingheim;;;;;
8001600;Duisburg-Buchholz;;;;;
8001602;Duisburg-Großenbaum;;;;;
8001603;Düsseldorf Völklinger Str.;;;;;
8001605;Duisburg-Hochfeld Süd;;;;;
8001607;Duisburg-Meiderich Ost;;;;;
8001608;Duisburg-Obermeiderich;;;;;
8001609;Duisburg-Rahm;;;;;
8001611;Duisburg-Ruhrort;;;;;
8001612;Duisburg-Wedau;;;;;
8001614;Durach;;;;;
8001616;Durmersheim;;;;;
8001617;Dußlingen;;;;;
8001618;Dutenhofen(Wetzlar);Wetzlar-Dutenhofen;;;;
8001619;Ebelsbach-Eltmann;;;;;
8001620;Ebenhausen(Unterfr);Oerlenbach-Ebenhausen;;;;
8001621;Ebenhausen-Schäftlarn;Schäftlarn-Ebenhsn.;;;;
8001622;Ebenhofen;Biessenhofen-Ebenhof;;;;
8001623;Ebensfeld;;;;;
8001627;Ebermannstadt;EBS;;;;
8001628;Ebermergen;Harburg-Ebermergen;;;;
8001629;Ebern;EBN;;;;
8001632;Ebersbach(Fils);;;;;
8001634;Ebersberg(Oberbay);EBE;;;;
8001636;Ebersdorf(b Coburg);;;;;
8001638;Ebertsheim;;;;;
8001640;Ebing;Rattelsdorf-Ebing;;;;
8001643;Ebringen;;;;;
8001645;Ebstorf(Uelzen);;;;;
8001646;Echem;;;;;
8001647;Eching;;;;;
8001648;Echzell;;;;;
8001650;Echterdingen;Leinfelden Echterdi.;;;;
8001651;Eckartshausen-Ilshofen;;;;;
8001654;Eckernförde;ECK;;;;
8001655;Eckersmühlen;Roth-Eckersmühlen;;;;
8001659;Eddersheim;Hattersheim-Eddersh.;;;;
8001660;Edelfingen;Bad Mergentheim-Edel;;;;
8001663;Edenkoben;;;;;
8001664;Vöhl-Ederbringhausen;;;;;
8001665;Edesheim(Pfalz);;;;;
8001666;Ediger-Eller;;;;;
8001668;Edingen(Wetzlar);Sinn-Edingen(Wetzl.);;;;
8001669;Edling;;;;;
8001670;Effolderbach;Ortenberg-Effolderb.;;;;
8001671;Efringen-Kirchen;;;;;
8001672;Egelsbach;;;;;
8001674;Egersdorf;Cadolzburg-Egersdorf;;;;
8001675;Egestorf(Deister);Barsinghausen-Egesto;;;;
8001676;Eggenfelden Mitte;;;;;
8001677;Eggenfelden;EG;;;;
8001678;Egglkofen;;;;;
8001679;Eggmühl;Schierling-Eggmühl;;;;
8001680;Eggolsheim;;;;;
8001682;Eglharting;Kirchseeon-Eglharti.;;;;
8001683;Egling;;;;;
8001684;Ehingen(Donau);EHI;;;;
8001686;Ehlenbruch;Lage-Ehlenbruch;;;;
8001687;Ehlershausen;;;;;
8001688;Ehrang Ort;;;;;
8001689;Ehningen(b Böblingen);;;;;
8001690;Ehr;;;;;
8001691;Ehringen;Volkmarsch-Ehringen;;;;
8001692;Ehringhausen(Kr Lippstadt);;;;;
8001693;Ehringshausen(Oberhess);Gemünden-Ehringsh.;;;;
8001694;Ehringshausen(Kr Wetzlar);;;;;
8001700;Eichen(Kr Siegen);Kreuztal-Eichen;;;;
8001701;Nidderau-Eichen;Eichen(Nidder);;;;
8001702;Eichenau(Oberbay);;;;;
8001704;Eichenzell;;;;;
8001706;Eichhagen;Olpe-Eichhagen;;;;
8001707;Eicholzheim;Schefflenz-Eicholzh.;;;;
8001708;Eichstätt Bahnhof;EI;;;;
8001709;Eichstätt Stadt;;;;;
8001712;Eilendorf;Aachen-Eilendorf;;;;
8001713;Eilvese;Neustadt Rübenb-Eil;;;;
8001715;Eimeldingen;;;;;
8001718;Einfeld;Neumünster-Einfeld;;;;
8001720;Einsiedlerhof;;;;;
8001725;Eisenärzt;;;;;
8001727;Eisenbach-Matzenbach;Matzenbach-Eisenbach;;;;
8001728;Eisenberg(Pfalz);;;;;
8001729;Eiserfeld(Sieg);Siegen-Eiserfeld;;;;
8001731;Eislingen(Fils);;;;;
8001732;Eiswoog;;;;;
8001734;Eitensheim;;;;;
8001736;Eitorf;;;;;
8001739;Hamburg Elbgaustraße;;;;;
8001741;Völksen/Eldagsen;Springe-Eldagsen-V.;;;;
8001742;Elfershausen-Trimberg;;;;;
8001745;Mönchengladbach-Lürrip;;;;;
8001746;Ellental;Bietigheim Ellental;;;;
8001747;Ellhofen;;;;;
8001749;Ellingen(Bay);;;;;
8001751;Ellwangen;;;;;
8001752;Ellzee;;;;;
8001754;Elpersheim;Weikersheim-Elpersh.;;;;
8001760;Elsfleth;;;;;
8001762;Eltersdorf;Erlangen-Eltersdorf;;;;
8001763;Eltville;;;;;
8001764;Elz(Limburg/Lahn);;;;;
8001765;Elz(Limburg/Lahn) Süd;;;;;
8001766;Elzach;;;;;
8001767;Emden Außenhafen;;;;;
8001768;Emden Hbf;EMD;;;;
8001770;Emmelshausen;;;;;
8001771;Emmendingen;EM;;;;
8001773;Emmerich;;;;;
8001774;Emmerich(Gr);EMMG;;;;
8001775;Emmerke;;;;;
8001777;Emmerthal;;;;;
8001780;Empel-Rees;;;;;
8001781;Empelde;Ronnenberg-Empelde;;;;
8001782;Emsdetten;;;;;
8001783;Emskirchen;;;;;
8001785;Endersbach;Weinstadt-Endersbach;;;;
8001787;Bad Endorf;Endorf Bad;;;;
8001789;Engelskirchen;;;;;
8001790;Engen;;;;;
8001792;Engertsham;Fürstenzell-Engerts;;;;
8001794;Engstlatt;Balingen-Engstlatt;;;;
8001795;Ennepetal;EN;;;;
8001799;Ensdorf(Saar);;;;;
8001801;Enspel;;;;;
8001802;Entringen;Ammerbuch-Entringen;;;;
8001803;Enzberg;Mühlacker-Enzberg;;;;
8001806;Enzisweiler;;;;;
8001808;Epe(Westf);Gronau-Epe(Westf);;;;
8001811;Erbach(Odenw) Nord;;;;;
8001812;Eppelborn;;;;;
8001813;Eppelsheim(Rheinhess);;;;;
8001814;Eppertshausen;;;;;
