clear_station_name,lat,long
hanweiler-bad rilchingen,48.85427,9.38827
auersmacher,49.14357,7.05305
kleinblittersdorf,49.1583,7.03457
nordendorf,48.59448,10.83462
meitingen,48.54543,10.85424
langweid(lech),48.4907,10.85775
gablingen,48.45657,10.82088
nieder flörsheim-dalsheim,49.65157,8.21029
hamburg-wellingsbüttel,53.64073,10.0827
kraslice-pod vlekem,50.34059,12.49605
klingenthal,50.35618,12.46883
zwota,50.35651,12.44565
zwota-zechenbach,50.35184,12.3856
zwotental,50.36009,12.3642
schöneck(vogtl) ferienpark,50.38912,12.3473
schöneck(vogtl),50.39565,12.33835
muldenberg floßplatz,50.41528,12.39926
grünbach(vogtl),48.53809,14.53578
falkenstein(vogtl),50.47633,12.37032
auerbach(vogtl) hp,50.50882,12.3978
auerbach(v) ob bf,49.69317,11.62934
treuen,50.54396,12.30614
ruppertsgrün,50.57596,12.17874
allersberg(rothsee),49.24737,11.24544
kinding(altmühltal),49.00202,11.45234
st ingbert,49.27899,7.11134
nieder wöllstadt,50.27491,8.76376
okarben,50.23751,8.77213
groß karben,50.2374,8.77178
thale musestieg,51.7502,11.0453
neinstedt,51.75136,11.08904
wilnsdorf-rudersdorf,50.8423,8.14459
dillbrecht,50.81045,8.20131
rodenbach(dillkr),50.14114,9.02677
haiger,50.74382,8.19939
hamburg-nettelnburg,53.48818,10.18108
westhausen,48.885,10.18764
lauchheim,48.87176,10.24607
aufhausen(württ),48.87242,12.28573
bopfingen,48.85964,10.3526
trochtelfingen(b bopfingen),48.84262,10.40349
pflaumloch,48.84886,10.43267
bobenheim,49.52615,8.1511
worms hbf,50.70508,7.01672
osthofen,49.70379,8.32183
adelsheim ost,49.40289,9.39101
sennfeld,50.04257,10.26071
roigheim,49.36469,9.33838
sand(niederbay),50.76201,6.49745
straubing hafen,48.90004,12.5824
ittling,48.88233,12.63507
straubing-ost,48.88197,12.57384
schwalmstadt-wiera,50.88118,9.13744
neustadt(kr marburg),50.81131,8.77055
stadtallendorf,50.8307,9.01329
kirchhain(bz kassel),51.32781,9.4838
cölbe,50.84865,8.7837
marburg(lahn),50.80777,8.77158
marburg süd,50.75652,8.54313
ulm-söflingen,48.39484,9.95528
blaustein,48.41526,9.92038
herrlingen,48.4116,8.88801
gerhausen,48.39861,9.80158
schmiechen,48.21231,10.96285
allmendingen,46.91461,7.52446
rottenacker,48.23274,9.68747
rechtenstein,48.24121,9.54481
plochingen,48.7096,9.41814
göppingen,48.70852,9.64947
geislingen(steige),48.6246,9.82823
erbach(württ),49.65755,8.99541
laupheim west,48.22944,9.88466
biberach(riß) süd,48.13324,9.7974
tüßling,48.21262,12.59708
garching(alz),48.1314,12.58344
tittmoning-wiesmühl,48.02358,12.73769
fridolfing,47.99809,12.82689
kirchanschöring,47.95309,12.83517
laufen(oberbay),47.93367,12.92263
donaueschingen,47.95113,8.50052
albshausen,50.54218,8.43667
gräveneck,50.44929,8.26027
fürfurt,50.43106,8.25471
arfurt(lahn),50.41269,8.20021
villmar,50.39154,8.19171
kerkerbach,50.64439,7.76976
deutzen markt,51.11139,12.42607
regis-breitingen,51.08599,12.43
treben-lehma,51.0361,12.42531
waghäusel,49.25121,8.51723
neulußheim,49.29329,8.52216
mannheim-rheinau,49.42926,8.53055
mannheim handelshafen,49.49327,8.45425
mannheim-neckarstadt,49.49694,8.48461
dallgow-döberitz,52.5396,13.06099
elstal,52.54032,12.98666
immendingen,47.93839,8.73508
benediktbeuern,47.70822,11.41197
bichl,47.72182,11.4127
penzberg,47.75193,11.37598
iffeldorf,47.7739,11.32275
seeshaupt,47.82486,11.30219
bernried,47.86762,11.2929
gelnhausen,50.20296,9.19051
wittighausen,49.61349,9.8388
grünsfeld,49.60671,9.74662
lauda,58.3359,24.2522
ilberstedt,51.80218,11.66771
bernburg-roschwitz,51.78122,11.76674
baalberge,51.76494,11.79511
biendorf,54.07549,11.70229
rehfeld(falkenberg),51.58375,13.17478
beilrode,51.56357,13.07218
sigmaringendorf,48.06563,9.26344
frankfurt(m) flughafen regionalbf,50.05077,8.56995
sachsenhausen(nordb),51.2492,9.01109
nassenheide,52.81461,13.21896
grüneberg,52.86972,13.21896
hiddenhausen-schweicheln,52.15268,8.67008
westerhausen,52.23685,8.28044
wissingen,52.26125,8.20918
ibbenbüren-esch,52.27283,7.71572
dortmund-huckarde nord,51.53168,7.41481
dortmund-rahm,51.52457,7.38832
dortmund-marten,51.51013,7.38435
dortmund-lütgendortmund nord,51.50004,7.33399
dortmund-bövinghausen,51.52104,7.32532
castrop-rauxel-merklinde,51.52724,7.322
castrop-rauxel süd,51.54766,7.30895
herne-börnig,46.94843,7.44046
ellwangen,48.95892,10.12867
urbach(b schorndorf),48.80819,9.52072
kaub,50.08814,7.76239
herzhorn,53.79005,9.48837
erlangen,49.59795,11.00258
zweibrücken hbf,49.24266,7.3678
rohrbach(saar),49.28364,7.15983
birkungen,51.36501,10.33848
ammern,51.2361,10.45657
mühlhausen(thür),48.57532,9.65775
bad langensalza,51.10518,10.64742
hamburg neuwiedenthal,53.47225,9.87542
straßkirchen,48.83023,12.72377
rentwertshausen,50.45514,10.43768
templin,53.11837,13.50808
hammelspring,53.06965,13.42898
vogelsang(kr oberhavel),52.72477,13.12121
zehdenick-neuhof,53.00837,13.34511
zehdenick(mark),52.97915,13.33157
bergsdorf,52.93069,13.26037
philippsburg(baden),49.23502,8.45302
nersingen,48.42847,10.12382
neuses(b kronach),50.2152,11.30988
redwitz(rodach),50.17481,11.20486
hochstadt-marktzeuln,50.16497,11.17109
ebensfeld,50.06688,10.95872
zapfendorf,50.01992,10.93236
möringen(altm),52.58952,11.74254
vinzelberg,52.55824,11.66454
uchtspringe,52.53895,11.59969
jävenitz,52.52374,11.49821
gardelegen,52.52443,11.39226
solpke,52.50545,11.28442
mieste,52.48299,11.20868
miesterhorst,52.46064,11.14186
dachau bahnhof,48.30111,11.36473
petershausen(obb),48.40835,11.46827
ingolstadt hbf,48.76236,11.42523
trebgast,50.06881,11.55014
reinsdorf(artern),50.70013,12.55581
bretleben,51.33612,11.23322
etzleben,51.26229,11.17567
syke,52.91189,8.82463
kirchweyhe,52.98041,8.85171
bremen hbf,53.07538,8.80455
bremen-burg,53.18763,8.58505
silbach,51.22473,8.48227
siedlinghausen,51.25249,8.473
bigge,51.3569,8.47753
eisenberg(pfalz),49.55985,8.07081
ebertsheim,49.56786,8.10982
mertesheim,49.57084,8.13297
asselheim,49.57833,8.16313
grünstadt nord,49.56875,8.1622
flieden,50.42345,9.56676
zwickau stadthalle,50.70388,12.49858
hornstorf,53.90575,11.53323
kalsow,53.92083,11.58047
steinhausen-neuburg,53.94319,11.60459
hagebök,53.96046,11.60989
teschow,53.99387,11.63725
neubukow,54.03155,11.67248
sandhagen(b bad dob),54.2363,13.16696
kröpelin,54.07124,11.79497
reddelich,54.08943,11.85023
bottrop-vonderort,51.5052,6.91197
oberhausen-osterfeld süd,51.50154,6.88748
irfersgrün,50.60641,12.42908
voigtsgrün,50.63314,12.43747
ebersbrunn,49.80277,10.45946
stenn,50.67095,12.43143
hamburg hoheneichen,53.6346,10.06601
hamburg kornweg(klein borstel),53.63254,10.05543
scharmede,51.7178,8.62671
lövenich,50.94666,6.82954
miesenheim,50.39888,7.40747
plaidt,50.39155,7.39118
untermaßfeld,50.5316,10.41484
frellstedt,52.20575,10.91458
helmstedt,52.2247,11.01448
marienborn,49.96115,8.22959
wefensleben,52.18463,11.16057
ovelgünne,52.14562,11.27113
dreileben-drackenstedt,52.15514,11.34462
ochtmersleben,52.15786,11.41178
wellen(magdeburg),52.15726,11.56678
niederndodeleben,52.1398,11.49858
magdeburg-sudenburg,52.1117,11.60441
magdeburg hbf,52.13048,11.63158
köln-müngersdorf technologiepark,50.94366,6.88498
oftersheim,49.36894,8.58054
pansdorf,53.98808,10.71253
pönitz(holst),54.04476,10.67236
düsseldorf-unterrath,51.27224,6.7754
düsseldorf flughafen,51.27301,6.75826
duisburg-rahm,51.3472,6.78127
duisburg-großenbaum,51.3655,6.77833
pappenheim,48.93261,10.97341
solnhofen,48.89316,10.99055
dollnstein,48.87556,11.07436
münster-häger,52.02199,7.56169
altenberge,52.04592,7.46785
nordwalde,52.08411,7.48053
steinfurt-borghorst,52.12775,7.39466
steinfurt-grottenkamp,52.12571,7.38396
steinfurt-burgsteinfurt,52.15002,7.33939
metelen land,52.14396,7.21548
aschaffenburg süd,49.96531,9.14401
obernau,47.03338,8.25503
sulzbach(main),49.90994,9.15114
kleinwallstadt,49.87368,9.16726
wörth(main),32.7519,-97.32939
laudenbach am main,49.74425,9.17712
kleinheubach,49.72035,9.2157
natrup-hagen,52.20812,7.92233
kattenvenne,52.11443,7.86236
hausach,48.28423,8.17191
haslach,48.28008,8.08349
biberach(baden),48.09933,9.79281
gengenbach,48.40302,8.01592
offenburg,48.47196,7.94481
sierksdorf,54.06678,10.76908
haffkrug,54.05294,10.74906
sontra,51.06896,9.93314
wehretal-reichensachsen,51.15178,9.99717
eschwege-niederhone,51.19347,10.03248
eschwege,51.18691,10.05308
bad sooden-allendorf,51.27239,9.96177
neumünster stadtwald,,
wasbek,54.07009,9.89501
aukrug,54.08427,9.78797
hohenwestedt,54.09066,9.65171
osterstedt,54.10903,9.57331
beringstedt,54.11174,9.53516
gokels,54.11018,9.47034
hademarschen,54.12679,9.41508
beldorf,54.13243,9.35113
albersdorf,54.14611,9.28685
nordhastedt,54.17212,9.1811
adelsheim nord,49.40289,9.39101
zimmern(b seckach),49.43313,9.37304
köln geldernstr./parkgürtel,50.96825,6.94025
köln-longerich,50.9954,6.91367
köln volkhovener weg,51.0085,6.89719
köln-chorweiler,51.02036,6.89873
köln-chorweiler nord,51.02036,6.89873
köln-blumenberg,51.03653,6.88875
fröttstädt,50.93289,10.57189
agathenburg,53.56645,9.52523
rentweinsdorf,50.0636,10.80015
manndorf,49.82285,10.68879
reckendorf,50.01991,10.82691
baunach,49.9862,10.8505
brunnen(oberbay),50.23165,7.59122
schrobenhausen,48.56182,11.2647
radersdorf,46.9955,15.7223
dossow(prign),53.12192,12.52859
fretzdorf,53.06724,12.5481
netzeband,52.99766,12.63709
walsleben,52.93734,12.66393
neuruppin west,52.9228,12.80422
neuruppin rheinsberger tor,52.92951,12.81042
beetz-sommerfeld,52.80289,13.0319
kremmen,52.76676,13.03474
falkensee,52.57007,13.0957
paderborn kasseler tor,51.71621,8.76012
paderborn nord,51.72828,8.75785
paderborn-schloss neuhaus,51.75469,8.7334
hövelhof,51.82198,8.6572
hövelriege,51.86548,8.64137
schloß holte,55.81924,12.4693
bielefeld-sennestadt,51.9458,8.58444
bielefeld-windelsbleiche,51.97919,8.51801
bielefeld-senne,51.97397,8.53819
recklinghausen hbf,51.6136,7.19326
tuttlingen,47.98592,8.81925
ehningen(b böblingen),48.65852,8.94078
burghaun(hünfeld),,
haunetal-neukirchen,50.76949,9.69432
ludwigsau-friedlos,50.89731,9.74306
lispenhausen,50.9936,9.76937
heinebach,51.04786,9.66425
altmorschen,51.0675,9.6175
malsfeld-beiseförth,51.07889,9.54609
malsfeld,51.0921,9.53821
karlsruhe hbf südausgang,49.01096,8.40848
wega,51.12995,9.17563
mandern,49.60249,6.76795
ungedanken,51.12163,9.21917
fritzlar,51.13372,9.27403
zennern,51.10981,9.31321
"tivoli, karlsruhe",48.99664,8.41074
"werderstraße, karlsruhe",49.00149,8.40811
"kronenplatz, karlsruhe",49.00869,8.40936
"durlacher tor/kit-campus süd, karlsruhe",49.00901,8.41448
obererbach,50.71479,7.66349
"breitscheidt(altenkirchen, ww)",50.75369,7.66312
hohegrete,50.76441,7.6399
geilhausen,50.77241,7.63789
freusburg siedlung,50.82534,7.88618
mudersbach,50.82652,7.94862
horst(holst),53.81246,9.62402
oldenzaal,52.30927,6.92725
hamburg-tonndorf,53.58699,10.12718
hamburg-rahlstedt,53.60263,10.158
welgesheim-zotzenheim,49.88013,7.96365
sprendlingen(rheinhess),49.86093,7.98656
gau bickelheim,49.83459,8.01451
wallertheim,49.8352,8.05157
armsheim,49.8086,8.05676
alzey,49.74372,8.11516
essen-steele ost,51.4449,7.08845
essen-steele,51.44893,7.07739
horn-bad meinberg,51.87319,8.94522
leopoldstal,51.84036,8.97282
steinheim-sandebeck,51.82032,8.98699
gronsdorf,48.11972,11.70035
grafing bahnhof,48.04159,11.94283
königswinter,50.67774,7.19068
salzburg taxham europark,47.81507,13.00888
delmenhorst,53.04721,8.62881
berlin yorckstr.(s1),52.49331,13.3872
hamburg holstenstraße,53.55425,9.95274
saasen,59.71808,9.87292
göbelnrod,50.59776,8.92195
kennelgarten,47.92584,7.74164
vogelweh,52.13525,5.01928
einsiedlerhof,49.43149,7.66217
kindsbach,49.41587,7.61078
hesseneck kailbach,49.53554,9.07681
hesseneck schöllenbach,49.57082,9.06258
beerfelden hetzbach,49.56826,8.97374
erbach(odenw),49.65755,8.99541
fürth-unterfürberg,49.47277,10.9575
berlin gesundbrunnen,52.55619,13.3771
britz,52.88823,13.80768
chorin,52.90588,13.87508
angermünde,53.01677,14.00053
nechlin,53.44618,13.88785
jatznick,53.58092,13.93965
ferdinandshof,53.66423,13.88882
ducherow,53.76476,13.77844
klein bünzow,53.92748,13.63376
groß kiesow,54.01124,13.47671
greifswald süd,54.18329,13.36223
mainz hbf,50.00062,8.27241
stuttgart-obertürkheim,48.76457,9.26826
ahrweiler markt,50.3828,6.92895
ahrweiler,50.54659,7.12005
weißenhorn-eschach,48.30235,10.14406
witzighausen,48.3152,10.10287
wullenstetten,48.31648,10.06807
eckartshausen-ilshofen,49.15356,9.93043
schnelldorf,49.19818,10.17879
tannheim(württ),49.54969,8.4523
aichstetten,47.89015,10.07728
marstetten-aitrach,47.94125,10.08232
dauenhof,53.85067,9.66494
meldorf,54.0903,9.06879
dußlingen,48.44976,9.0569
nehren,48.43079,9.06891
winsen(luhe),53.36437,10.20793
ashausen,53.36388,10.137
stelle,53.38349,10.11066
diez,50.37035,8.00933
rendsburg,54.29965,9.6654
mainz-kastel,50.00899,8.28546
heilbronn rathaus,49.1432,9.21834
eppstein-bremthal,50.14036,8.3574
eppstein,50.14019,8.39208
lorsbach,50.11763,8.42136
hofheim(taunus),50.08601,8.44756
kriftel,50.0849,8.47
frankfurt-zeilsheim,50.09704,8.5002
spornitz,53.40761,11.72232
dütschow,53.40582,11.67621
neustadt-glewe,53.38353,11.58535
groß laasch,53.34661,11.55221
dorf mecklenburg,53.84312,11.46703
baiersdorf,49.65698,11.03207
großhelfendorf,47.94479,11.79297
peiß,47.96139,11.77772
aying,47.97065,11.77953
dürrnhaar,47.99419,11.73442
markdorf(baden),47.72089,9.38933
nörten-hardenberg,51.63332,9.93758
leipzig messe,51.39381,12.4034
leipzig mockauer straße,51.36895,12.40661
berlin potsdamer platz,52.5095,13.37538
leer(ostfriesl),53.22422,7.44677
letmathe dechenhöhle,51.36514,7.64223
gelsenkirchen hbf,51.51153,7.09309
nierstein,49.86531,8.33408
oppenheim,49.85114,8.35732
thesdorf,51.10729,11.49699
meißen,51.1646,13.47263
übach-palenberg,50.91983,6.11974
geilenkirchen,50.96458,6.11938
mönchengladbach hbf,51.1955,6.44268
stuttgart neckarpark,48.79497,9.22219
nenzing,47.18522,9.70482
frastanz,47.21696,9.62993
feldkirch,47.23814,9.59674
rankweil,47.26919,9.64307
götzis,47.33414,9.64507
hohenems,47.36235,9.68901
dornbirn,47.41319,9.74378
bregenz riedenburg,47.49383,9.72119
bregenz,47.50379,9.74367
bregenz hafen,47.4866,9.93602
lochau-hörbranz,47.06308,10.3813
neusäß,48.39348,10.83409
röblingen am see,51.46407,11.67313
lutherstadt eisleben,51.52717,11.54908
riestedt,52.99761,10.65137
sangerhausen,51.47136,11.29768
nordhausen,51.50238,10.79487
bleicherode ost,51.45335,10.60135
beuren,49.72718,6.91645
wingerode,51.39198,10.23792
bodenrode,51.39556,10.20812
schwetzingen,49.38577,8.5705
zeuthen,52.35204,13.63187
eichwalde,52.37381,13.61966
berlin-grünau,52.41436,13.57545
barnten,52.20308,9.81774
rethen(leine),52.28597,9.82093
cents-hamm,49.62111,6.1843
sandweiler-contern,49.61406,6.2211
oetrange,49.60131,6.25935
munsbach,49.63313,6.26696
roodt/syre,49.6665,6.30203
betzdorf(lux),49.68817,6.35278
wecker,49.69843,6.38674
manternach,49.70738,6.4238
mertert,49.70245,6.48363
wasserbillig,49.71383,6.50069
igel,49.70904,6.55174
kreuz konz,47.98412,11.84524
calau(nl),51.74494,13.95027
cottbus hbf,51.76101,14.33123
cottbus-sandow,51.75913,14.3427
cottbus-merzdorf,51.77896,14.38651
cottbus-willmersdorf nord,51.8091,14.38481
teichland,51.80994,14.42405
peitz ost,51.09197,12.12468
jänschwalde,51.86036,14.4975
jänschwalde ost,51.87591,14.54387
kerkwitz,51.91027,14.63961
guben,51.9513,14.71658
coschen,52.01945,14.71997
wellmitz,52.06493,14.69675
neuzelle,52.08593,14.6464
korntal,48.8299,9.11985
bondorf(b herrenberg),48.52368,8.83364
herrenberg,48.59521,8.86777
oldentrup,52.00168,8.62066
ubbedissen,,
oerlinghausen,51.96007,8.66547
altenhasungen,51.33924,9.23131
oberelsungen,51.37437,9.23222
zierenberg-rosental,51.36917,9.30374
fürstenwald,51.38333,9.36538
ahnatal-heckershausen,51.36556,9.42664
ahnatal casselbreite,51.36395,9.43372
halle steintorbrücke,53.55185,10.00709
halle dessauer brücke,51.50377,11.98812
halle zoo,51.50547,11.9624
halle wohnstadt nord,51.51393,11.96307
halle-trotha,51.51466,11.96332
teicha,51.56141,11.95362
wallwitz(saalkr),51.57759,11.93408
nauendorf(saalkr),51.60081,11.88231
domnitz(saalkr),51.63016,11.84057
gladbeck ost,51.57439,6.99259
gelsenkirchen-buer süd,51.51153,7.09309
gelsenkirchen zoo,51.51153,7.09309
westheim(schwab),49.05302,9.73884
diedorf(schwab),51.22976,6.82099
gessertshausen,48.32969,10.73035
dinkelscherben,48.34789,10.59441
münster(w)zentrum nord,51.9844,7.6378
eschhofen,50.38977,8.09954
niederbrechen,50.36209,8.16381
niederselters,50.33579,8.22467
bad camberg,50.29718,8.26784
idstein(taunus),50.26796,8.28002
niedernhausen(taunus),50.16432,8.31502
münster-albachten,51.92447,7.52676
nottuln-appelhülsen,51.89532,7.42608
dülmen,51.82905,7.2794
sarstedt,52.23446,9.85341
bad urach ermstalklinik,48.49435,9.38684
bad urach wasserfall,48.49617,9.37284
dettingen gsaidt,48.51461,9.35792
dettingen freibad,48.52335,9.35127
dettingen-mitte,48.106,10.11281
dettingen lehen,48.52943,9.33687
metzingen-neuhausen,48.52968,9.30593
unterföhring,48.19238,11.64058
münchen-daglfing,48.143,11.66127
münchen-westkreuz,48.14518,11.43267
scheeßel,53.16878,9.48446
lauenbrück,53.20069,9.55214
neustadt(aisch)mitte,49.57968,10.61152
mannheim-käfertal,49.51259,8.51719
weißenfels,51.2016,11.97554
gärtringen,48.64256,8.89381
hulb,48.18024,8.96104
prenzlau,53.31374,13.86129
eberswalde hbf,52.83392,13.81271
bernau(b berlin),52.68074,13.58341
forsting,48.4673,13.1904
tulling,5.58056,120.84427
steinhöring,48.08672,12.03103
haldensleben,52.29168,11.4118
lingenfeld,49.24943,8.34295
holzheim(b neuss),51.16408,6.66813
kapellen-wevelinghoven,51.10423,6.62208
kremperheide,53.88627,9.47775
krempe,53.83596,9.49738
neustadt(weinstr) süd,49.31942,8.13587
maikammer-kirrweiler,49.30557,8.14726
edesheim(pfalz),49.26302,8.1345
knöringen-essingen,49.23794,8.14344
vaihingen(enz),48.93417,8.96055
königslutter,52.25012,10.81813
oberwerrn,50.07098,10.15575
hessisch oldendorf,52.16838,9.25193
rinteln,52.19165,9.08166
vlotho,52.16667,8.86092
bad oeynhausen süd,52.23828,8.8125
bad säckingen,47.55522,7.94908
bindlach,49.981,11.61155
ramsenthal,50.00695,11.59251
harsdorf,50.02899,11.56639
visselhövede,52.98592,9.58083
graben-neudorf,49.16619,8.49036
biberach(riß),48.13324,9.7974
aulendorf,47.95474,9.63958
ravensburg,47.78198,9.61462
poggenhagen,52.46703,9.46289
fermerswalde,51.64896,13.1882
annaburg,51.73482,13.04409
jessen(elster),51.79001,12.95495
elster(elbe),51.82757,12.82662
mühlanger,51.8543,12.74781
lutherstadt wittenberg-labetz,51.87329,12.69616
lutherstadt wittenberg hbf,51.86823,12.65048
bad sebastiansweiler-belsen,48.40149,9.01555
bodelshausen,48.39438,8.97282
bisingen,48.30826,8.91658
engstlatt,48.29923,8.87409
grünstadt,49.56152,8.16478
bergfelde(b berlin),52.64315,13.29449
berlin-blankenburg,52.59332,13.45805
berlin-pankow-heinersdorf,52.58234,13.43359
berlin-pankow,52.56926,13.40246
berlin schönhauser allee,52.54533,13.41292
berlin prenzlauer allee,,
berlin greifswalder str,52.53458,13.4314
riegel-malterdingen,48.15192,7.77068
mannheim-luzenberg,49.51605,8.47783
mannheim-waldhof,49.52538,8.48015
bürstadt,49.64197,8.45125
groß rohrheim,49.71699,8.47297
gernsheim,49.75423,8.48142
stockstadt(rhein),49.80921,8.46681
uebigau,51.59633,13.3034
beutersitz,51.57773,13.36585
schönborn(doberl),50.30123,7.99706
gollmitz(niederlausitz),51.70121,13.8745
kolkwitz süd,51.74971,14.24966
kirchweidach,48.08568,12.6431
bräunlingen industriegebiet,47.93009,8.44755
donaueschingen allmendshofen,47.95113,8.50052
porz(rhein),50.73428,2.52884
kiel-elmschenhagen,54.29126,10.19126
halle-ammendorf,51.42542,11.98662
schkopau,51.39066,11.98141
ueckermünde,53.7356,14.04778
eggesin,53.68287,14.07971
torgelow,53.62991,14.01076
sandförde,53.5634,13.96267
schwedt(oder)mitte,53.14183,14.11319
pinnow(uckermark),53.06035,14.0852
teltow,52.39521,13.28186
großbeeren,52.35327,13.30603
birkengrund,54.03887,10.20502
müllheim(baden),47.80835,7.62824
heitersheim,47.8714,7.66637
lahr(schwarzw),48.34031,7.87608
renchen,48.58725,8.01284
wüstenselbitz,50.21733,11.6952
hildbrandsgrün,50.20753,11.73024
unfriedsdorf,50.20415,11.75498
münchen-riem,48.14067,11.68164
wilferdingen-singen,48.95675,8.57263
wörth(rhein),49.05134,8.26864
dortmund-scharnhorst,51.54966,7.53835
ludwigsburg,48.89417,9.19186
kornwestheim pbf,48.85929,9.18502
stuttgart-zuffenhausen,48.83236,9.16916
stuttgart-feuerbach,48.81135,9.15883
stuttgart nord,48.79796,9.19222
reinbek,53.51205,10.25157
auggen,47.78776,7.59221
bad krozingen,47.91826,7.70303
doberlug-kirchhain,51.63461,13.56321
richen(b eppingen),49.17154,8.9407
ittlingen,49.19294,8.93679
reihen,49.21715,8.91638
sinsheim museum/arena,49.23902,8.89943
hausen-raitbach,47.68235,7.86091
schweinfurt hbf,50.04406,10.23645
leipzig-möckern,51.36998,12.33842
lohhof,48.08947,10.48113
essen-frohnhausen,51.44884,6.9674
mülheim(ruhr)styrum,51.45173,6.85509
duisburg-schlenk,51.42348,6.78701
duisburg-buchholz,51.38416,6.77644
freienohl,51.37478,8.17194
rostock thierfelder str.,54.07933,12.10028
groß schwaß,54.08062,12.05147
parkentin,54.0782,11.97931
althof,48.83187,8.39402
bingen(rhein) hbf,49.96904,7.89523
niederschelden nord,50.84454,7.96915
eiserfeld(sieg),50.83349,7.98898
ferndorf(siegen),50.90372,8.01901
kredenbach,50.96711,8.04126
dahlbruch,50.97497,8.05348
hillnhütten,50.97299,8.06595
stift keppel-allenbach,50.9776,8.0899
hilchenbach,50.99491,8.10937
vormwald dorf,48.67902,13.32701
vormwald,50.99064,8.12656
lützel,50.96865,8.17099
postbauer-heng,49.30411,11.35754
burgthann,49.35139,11.31532
ochenbruck,49.35867,11.25546
feucht,49.37717,11.2158
nürnberg-steinbühl,49.4376,11.07259
nürnberg rothenburger str.,49.44673,11.05928
fürth(bay)hbf,49.47317,10.99065
lübeck hochschulstadtteil,53.83009,10.69963
lübeck flughafen,53.86999,10.69709
schönefeld(bei berlin),52.49384,13.39697
berlin grünbergallee,52.39895,13.54773
berlin-altglienicke,52.42025,13.53928
berlin-adlershof,52.43779,13.54778
berlin-johannisthal,52.44329,13.50272
berlin baumschulenweg,52.46677,13.4885
satteldorf,49.16975,10.07842
wallhausen(württ),51.4605,11.2078
laudenbach(württ),49.61235,8.65412
elpersheim,49.469,9.8721
igersheim,49.49633,9.81535
königshofen(baden),49.54734,9.73134
reichenberg(unterfr),48.9897,9.4608
geroldshausen,49.68403,9.90426
kirchheim(unterfr),48.17671,11.7557
gaubüttelbrunn,49.63792,9.87554
zimmern(main-tauber),49.59766,9.78603
gerlachsheim,49.57999,9.71778
klasdorf glashütte,53.59683,10.33069
drahnsdorf,51.91686,13.57767
walddrehna,51.77791,13.63007
lippstadt,51.66989,8.34664
paderborn hbf,51.71814,8.75204
altenbeken,51.76099,8.94989
kleinberghofen,48.35112,11.27562
erdweg,48.33337,11.30263
arnbach,48.85931,8.5694
markt indersdorf,48.36142,11.37483
niederroth,48.31892,11.38668
schwabhausen(b dachau),48.30453,11.35247
bachern,48.30919,11.04494
dachau stadt,48.25928,11.43493
germersheim,49.22135,8.37507
speyer hbf,40.98831,-89.65082
seddin,52.27355,13.00323
michendorf,52.31223,13.03019
potsdam medienstadt babelsberg,52.38773,13.12263
berlin-wannsee,52.42046,13.16709
berlin ostbahnhof,52.50963,13.4346
emmendingen,48.12085,7.8495
bremen-oslebshausen,53.13692,8.73893
vechelde,52.26119,10.37486
aue(sachs) erzgebirgsstadion,,
lößnitz unt bf,50.62133,12.7318
lößnitz ob bf,50.62133,12.7318
zwönitz,50.62999,12.81251
niederzwönitz,50.63826,12.81617
dorfchemnitz,50.76198,13.45197
thalheim(erzgeb),50.7035,12.84902
hergatz,47.64925,9.83002
neuhaus(pegnitz),49.62922,11.55127
bad malente-gremsmühlen,54.16934,10.55285
beringhausen,51.32579,8.33783
messinghausen,51.39306,8.67337
hoppecke,51.37693,8.64063
olsberg,51.355,8.4899
hamminkeln-dingden,51.77176,6.61705
hamminkeln,51.72884,6.59019
wesel-blumenkamp,51.69229,6.61056
kaulsdorf(saale),51.15222,14.26919
probstzella,50.5325,11.37866
meckesheim,49.32196,8.81609
lampertheim,49.59487,8.46577
pankofen,48.79218,12.89706
wattenscheid,51.48295,7.13279
berlin-zehlendorf,52.43351,13.25806
schwarzenbach(b pressath),47.44269,9.07425
pressath,49.7628,11.94216
trabitz,49.80123,11.89557
kemnath-neustadt,49.57968,10.61152
wächterhof,48.00822,9.83638
münchen harras,48.11641,11.53954
münchen-solln,48.07969,11.52504
balingen süd,48.25598,8.83095
frommern,48.24868,8.87378
albstadt-laufen ort,48.29074,8.99571
albstadt-lautlingen,48.21479,8.96232
albstadt-ebingen west,48.21403,9.02428
ruschberg,49.62028,7.28953
heimbach(nahe)ort,50.63334,6.48092
nohen,49.63934,7.24233
kronweiler,49.65863,7.26258
recklinghausen süd,51.57554,7.23839
lochham,47.86155,11.7144
crossen a d elster,50.97761,11.97904
woltersdorf/nuthe-urstromtal,52.11333,13.20294
sterbfritz,50.31102,9.62595
hedersdorf,49.56936,11.34174
schnaittach markt,49.5596,11.34058
rollhofen,49.54242,11.34259
speikern,49.52613,11.34064
neunkirchen a sand,49.5261,11.31853
hennigsdorf(b berlin),52.61874,13.22105
eichenberg,47.53649,9.78023
bad niedernau,48.45744,8.90011
dortmund-dorstfeld süd,51.50228,7.41593
dortmund universität,51.48169,7.43844
dortmund-oespel,51.48597,7.38222
dortmund-kley,51.48782,7.36645
bochum-ehrenfeld,51.47231,7.21178
mölln(meckl),53.6292,10.69039
sponholz,53.55107,13.36873
neetzka,53.52848,13.50501
oertzenhof,54.00492,11.43642
strasburg(uckerm),53.5061,13.74497
